Attaching 1 probe...
Attaching 1 probe...
Attaching 1 probe...
bpftrace 45309 2 1396015865716034
swapper/2 0 2 1396015865718941
swapper/5 0 5 1396015865719563
swapper/2 0 2 1396015865718761
bpftrace 45300 5 1396015865716779
bpftrace 45300 5 1396015865716598
swapper/5 0 5 1396015865719445
swapper/2 0 2 1396015865719057
swapper/5 0 5 1396015865719267
bpftrace 45309 2 1396015865725904
bpftrace 45309 2 1396015865726292
swapper/2 0 2 1396015865727724
swapper/2 0 2 1396015865728098
bpftrace 45309 2 1396015865726176
swapper/2 0 2 1396015865727984
bpftrace 45300 5 1396015865730210
bpftrace 45300 5 1396015865730394
swapper/5 0 5 1396015865735603
bpftrace 45300 5 1396015865730618
swapper/5 0 5 1396015865735782
bpftrace 45309 2 1396015865732119
bpftrace 45309 2 1396015865732418
swapper/2 0 2 1396015865736108
swapper/5 0 5 1396015865735901
swapper/2 0 2 1396015865736285
bpftrace 45294 7 1396015865731919
bpftrace 45294 7 1396015865732316
bpftrace 45309 2 1396015865732537
swapper/7 0 7 1396015865736447
swapper/7 0 7 1396015865736715
swapper/2 0 2 1396015865736404
bpftrace 45294 7 1396015865732598
swapper/7 0 7 1396015865736859
bpftrace 45300 5 1396015865746619
bpftrace 45300 5 1396015865746803
swapper/5 0 5 1396015865749282
swapper/5 0 5 1396015865749458
bpftrace 45300 5 1396015865747026
bpftrace 45309 2 1396015865747279
bpftrace 45309 2 1396015865746983
swapper/5 0 5 1396015865749573
swapper/2 0 2 1396015865749951
swapper/2 0 2 1396015865749773
bpftrace 45309 2 1396015865747397
swapper/2 0 2 1396015865750067
bpftrace 45309 2 1396015865757764
swapper/2 0 2 1396015865760317
bpftrace 45309 2 1396015865757645
bpftrace 45309 2 1396015865757345
swapper/2 0 2 1396015865760201
swapper/2 0 2 1396015865760023
bpftrace 45300 5 1396015865758179
bpftrace 45300 5 1396015865757956
bpftrace 45300 5 1396015865757771
swapper/5 0 5 1396015865760691
swapper/5 0 5 1396015865760512
swapper/5 0 5 1396015865760805
bpftrace 45309 2 1396015865767955
bpftrace 45300 5 1396015865768506
bpftrace 45309 2 1396015865767816
bpftrace 45309 2 1396015865767515
swapper/2 0 2 1396015865770385
swapper/5 0 5 1396015865771041
swapper/2 0 2 1396015865770205
bpftrace 45300 5 1396015865768280
bpftrace 45300 5 1396015865768094
swapper/5 0 5 1396015865770922
swapper/2 0 2 1396015865770501
swapper/5 0 5 1396015865770743
bpftrace 45309 2 1396015865777344
bpftrace 45300 5 1396015865779715
bpftrace 45309 2 1396015865777614
swapper/5 0 5 1396015865782259
swapper/2 0 2 1396015865782558
bpftrace 45309 2 1396015865777733
swapper/2 0 2 1396015865782328
bpftrace 45294 7 1396015865779474
swapper/2 0 2 1396015865782676
bpftrace 45294 7 1396015865779132
swapper/7 0 7 1396015865783202
swapper/7 0 7 1396015865782963
bpftrace 45294 7 1396015865779729
bpftrace 45300 5 1396015865779897
swapper/5 0 5 1396015865782437
swapper/7 0 7 1396015865783361
bpftrace 45300 5 1396015865791099
swapper/5 0 5 1396015865792899
bpftrace 45300 5 1396015865780119
bpftrace 45300 5 1396015865790916
swapper/5 0 5 1396015865792698
swapper/5 0 5 1396015865782554
bpftrace 45300 5 1396015865791325
swapper/5 0 5 1396015865793068
bpftrace 45300 5 1396015865797453
bpftrace 45309 2 1396015865795486
bpftrace 45309 2 1396015865795194
swapper/5 0 5 1396015865799705
swapper/2 0 2 1396015865799076
swapper/2 0 2 1396015865798897
bpftrace 45300 5 1396015865797252
bpftrace 45300 5 1396015865797059
bpftrace 45309 2 1396015865795629
swapper/5 0 5 1396015865799588
swapper/5 0 5 1396015865799412
swapper/2 0 2 1396015865799196
bpftrace 45309 2 1396015865806439
bpftrace 45309 2 1396015865806856
swapper/2 0 2 1396015865808710
bpftrace 45300 5 1396015865809277
bpftrace 45309 2 1396015865806735
swapper/2 0 2 1396015865808593
swapper/5 0 5 1396015865811606
swapper/2 0 2 1396015865808297
bpftrace 45300 5 1396015865809054
bpftrace 45300 5 1396015865808869
swapper/5 0 5 1396015865811407
swapper/5 0 5 1396015865811229
bpftrace 45309 2 1396015865816676
bpftrace 45309 2 1396015865817013
swapper/2 0 2 1396015865820666
bpftrace 45294 7 1396015865816382
swapper/2 0 2 1396015865820900
bpftrace 45294 7 1396015865815760
swapper/7 0 7 1396015865821228
bpftrace 45294 7 1396015865816138
swapper/7 0 7 1396015865820878
swapper/7 0 7 1396015865821105
bpftrace 45300 5 1396015865818761
bpftrace 45309 2 1396015865817133
bpftrace 45300 5 1396015865818947
swapper/5 0 5 1396015865821255
swapper/5 0 5 1396015865821433
swapper/2 0 2 1396015865821016
bpftrace 45300 5 1396015865819170
swapper/5 0 5 1396015865821549
bpftrace 45300 5 1396015865830742
bpftrace 45300 5 1396015865830925
bpftrace 45300 5 1396015865831149
swapper/5 0 5 1396015865833700
swapper/5 0 5 1396015865833876
swapper/5 0 5 1396015865833993
bpftrace 45309 2 1396015865831330
bpftrace 45309 2 1396015865831625
swapper/2 0 2 1396015865834170
swapper/2 0 2 1396015865834363
bpftrace 45309 2 1396015865831745
swapper/2 0 2 1396015865834475
bpftrace 45309 2 1396015865842517
swapper/2 0 2 1396015865845187
bpftrace 45300 5 1396015865841711
bpftrace 45300 5 1396015865841901
swapper/5 0 5 1396015865844406
bpftrace 45300 5 1396015865842100
swapper/5 0 5 1396015865844582
bpftrace 45309 2 1396015865842099
swapper/5 0 5 1396015865844702
bpftrace 45309 2 1396015865842399
swapper/2 0 2 1396015865844893
swapper/2 0 2 1396015865845071
bpftrace 45300 5 1396015865852588
bpftrace 45294 7 1396015865853131
swapper/5 0 5 1396015865855729
bpftrace 45300 5 1396015865852404
swapper/7 0 7 1396015865856710
swapper/5 0 5 1396015865855551
bpftrace 45300 5 1396015865852807
bpftrace 45294 7 1396015865852762
swapper/7 0 7 1396015865856461
swapper/5 0 5 1396015865855953
bpftrace 45309 2 1396015865860445
bpftrace 45294 7 1396015865853381
bpftrace 45309 2 1396015865860739
swapper/2 0 2 1396015865862424
swapper/2 0 2 1396015865862603
swapper/7 0 7 1396015865856990
bpftrace 45300 5 1396015865867031
swapper/5 0 5 1396015865869706
bpftrace 45300 5 1396015865866627
bpftrace 45300 5 1396015865866809
bpftrace 45309 2 1396015865860861
swapper/5 0 5 1396015865869413
swapper/5 0 5 1396015865869589
swapper/2 0 2 1396015865862720
bpftrace 45309 2 1396015865867190
bpftrace 45309 2 1396015865867485
bpftrace 45309 2 1396015865867605
swapper/2 0 2 1396015865869913
swapper/2 0 2 1396015865870090
swapper/2 0 2 1396015865870209
bpftrace 45300 5 1396015865878335
swapper/5 0 5 1396015865880973
bpftrace 45300 5 1396015865877926
bpftrace 45300 5 1396015865878112
swapper/5 0 5 1396015865880667
swapper/5 0 5 1396015865880844
bpftrace 45309 2 1396015865878666
bpftrace 45309 2 1396015865878277
bpftrace 45309 2 1396015865878547
swapper/2 0 2 1396015865881155
swapper/2 0 2 1396015865881354
swapper/2 0 2 1396015865881473
bpftrace 45300 5 1396015865888496
bpftrace 45309 2 1396015865888869
bpftrace 45300 5 1396015865888090
swapper/2 0 2 1396015865891492
bpftrace 45300 5 1396015865888276
swapper/5 0 5 1396015865890690
bpftrace 45309 2 1396015865888441
swapper/5 0 5 1396015865890866
swapper/5 0 5 1396015865890985
bpftrace 45309 2 1396015865888749
swapper/2 0 2 1396015865891201
swapper/2 0 2 1396015865891376
bpftrace 45300 5 1396015865898928
bpftrace 45294 7 1396015865899020
swapper/5 0 5 1396015865901585
bpftrace 45300 5 1396015865898742
swapper/7 0 7 1396015865902448
swapper/5 0 5 1396015865901407
bpftrace 45300 5 1396015865899123
bpftrace 45294 7 1396015865898633
swapper/5 0 5 1396015865901808
swapper/7 0 7 1396015865902177
bpftrace 45294 7 1396015865899272
bpftrace 45309 2 1396015865906092
bpftrace 45309 2 1396015865906387
swapper/7 0 7 1396015865902730
swapper/2 0 2 1396015865908004
swapper/2 0 2 1396015865908186
bpftrace 45309 2 1396015865906507
swapper/2 0 2 1396015865908303
bpftrace 45309 2 1396015865913432
bpftrace 45300 5 1396015865912709
swapper/2 0 2 1396015865916292
bpftrace 45300 5 1396015865912892
swapper/5 0 5 1396015865915525
swapper/5 0 5 1396015865915705
bpftrace 45309 2 1396015865912993
bpftrace 45300 5 1396015865913115
bpftrace 45309 2 1396015865913291
swapper/2 0 2 1396015865915999
swapper/2 0 2 1396015865916175
swapper/5 0 5 1396015865915822
bpftrace 45300 5 1396015865923210
bpftrace 45309 2 1396015865923964
swapper/2 0 2 1396015865926678
bpftrace 45300 5 1396015865922797
bpftrace 45300 5 1396015865922981
swapper/5 0 5 1396015865925856
swapper/5 0 5 1396015865926035
swapper/5 0 5 1396015865926151
bpftrace 45309 2 1396015865923550
bpftrace 45309 2 1396015865923844
swapper/2 0 2 1396015865926380
swapper/2 0 2 1396015865926559
bpftrace 45300 5 1396015865933344
bpftrace 45294 7 1396015865933405
swapper/5 0 5 1396015865937088
bpftrace 45294 7 1396015865933641
swapper/7 0 7 1396015865937698
bpftrace 45294 7 1396015865933067
bpftrace 45300 5 1396015865933527
swapper/7 0 7 1396015865937875
swapper/7 0 7 1396015865937435
swapper/5 0 5 1396015865937264
bpftrace 45309 2 1396015865933663
bpftrace 45300 5 1396015865933727
bpftrace 45309 2 1396015865933958
swapper/2 0 2 1396015865937730
swapper/2 0 2 1396015865937909
swapper/5 0 5 1396015865937382
bpftrace 45300 5 1396015865948345
bpftrace 45309 2 1396015865934077
swapper/2 0 2 1396015865938023
bpftrace 45300 5 1396015865947934
bpftrace 45300 5 1396015865948119
swapper/5 0 5 1396015865950986
bpftrace 45309 2 1396015865949071
swapper/5 0 5 1396015865951162
bpftrace 45309 2 1396015865948633
bpftrace 45309 2 1396015865948929
swapper/2 0 2 1396015865951725
swapper/2 0 2 1396015865951436
swapper/2 0 2 1396015865951611
swapper/5 0 5 1396015865951279
bpftrace 45300 5 1396015865959657
bpftrace 45300 5 1396015865959245
bpftrace 45300 5 1396015865959430
swapper/5 0 5 1396015865962241
swapper/5 0 5 1396015865961944
swapper/5 0 5 1396015865962122
bpftrace 45309 2 1396015865960044
bpftrace 45309 2 1396015865959619
bpftrace 45309 2 1396015865959924
swapper/2 0 2 1396015865962711
swapper/2 0 2 1396015865962424
swapper/2 0 2 1396015865962598
bpftrace 45300 5 1396015865970786
bpftrace 45300 5 1396015865970975
swapper/5 0 5 1396015865975301
swapper/5 0 5 1396015865975478
bpftrace 45300 5 1396015865971175
bpftrace 45309 2 1396015865971212
bpftrace 45309 2 1396015865971506
swapper/5 0 5 1396015865975599
swapper/2 0 2 1396015865975678
swapper/2 0 2 1396015865975855
bpftrace 45294 7 1396015865971620
bpftrace 45294 7 1396015865972045
bpftrace 45309 2 1396015865971626
swapper/7 0 7 1396015865975880
swapper/7 0 7 1396015865976141
swapper/2 0 2 1396015865975972
bpftrace 45294 7 1396015865972309
swapper/7 0 7 1396015865976331
bpftrace 45300 5 1396015865986301
bpftrace 45300 5 1396015865986484
bpftrace 45300 5 1396015865986708
swapper/5 0 5 1396015865989116
swapper/5 0 5 1396015865989296
swapper/5 0 5 1396015865989416
bpftrace 45309 2 1396015865986729
bpftrace 45309 2 1396015865986996
swapper/2 0 2 1396015865989548
swapper/2 0 2 1396015865989724
bpftrace 45309 2 1396015865987116
swapper/2 0 2 1396015865989840
bpftrace 45309 2 1396015865997733
swapper/2 0 2 1396015866000454
bpftrace 45300 5 1396015865996795
bpftrace 45300 5 1396015865996982
swapper/5 0 5 1396015865999636
swapper/5 0 5 1396015865999816
bpftrace 45300 5 1396015865997208
bpftrace 45309 2 1396015865997321
bpftrace 45309 2 1396015865997613
swapper/2 0 2 1396015866000160
swapper/5 0 5 1396015865999935
swapper/2 0 2 1396015866000339
bpftrace 45300 5 1396015866007433
bpftrace 45300 5 1396015866007251
swapper/5 0 5 1396015866012373
swapper/5 0 5 1396015866012194
bpftrace 45294 7 1396015866009020
bpftrace 45309 2 1396015866009559
bpftrace 45300 5 1396015866007634
swapper/7 0 7 1396015866013309
swapper/2 0 2 1396015866012748
bpftrace 45309 2 1396015866009853
swapper/5 0 5 1396015866012540
bpftrace 45294 7 1396015866008666
swapper/2 0 2 1396015866012923
swapper/7 0 7 1396015866013027
bpftrace 45294 7 1396015866009277
bpftrace 45309 2 1396015866021956
swapper/7 0 7 1396015866013482
bpftrace 45309 2 1396015866009976
swapper/2 0 2 1396015866013038
bpftrace 45309 2 1396015866022198
swapper/2 0 2 1396015866024043
bpftrace 45309 2 1396015866022318
swapper/2 0 2 1396015866023751
bpftrace 45300 5 1396015866024374
swapper/2 0 2 1396015866024155
bpftrace 45300 5 1396015866024192
swapper/5 0 5 1396015866026834
swapper/5 0 5 1396015866026656
bpftrace 45300 5 1396015866024619
swapper/5 0 5 1396015866027024
bpftrace 45300 5 1396015866033973
bpftrace 45309 2 1396015866033375
swapper/5 0 5 1396015866036461
bpftrace 45309 2 1396015866033077
swapper/2 0 2 1396015866035862
swapper/2 0 2 1396015866035684
bpftrace 45309 2 1396015866033496
bpftrace 45300 5 1396015866033749
bpftrace 45300 5 1396015866033563
swapper/5 0 5 1396015866036349
swapper/2 0 2 1396015866035976
swapper/5 0 5 1396015866036171
bpftrace 45309 2 1396015866043637
bpftrace 45309 2 1396015866044051
swapper/2 0 2 1396015866045478
swapper/2 0 2 1396015866045861
bpftrace 45309 2 1396015866043932
swapper/2 0 2 1396015866045744
bpftrace 45300 5 1396015866048154
bpftrace 45300 5 1396015866048374
swapper/5 0 5 1396015866050147
bpftrace 45300 5 1396015866047938
swapper/5 0 5 1396015866050363
swapper/5 0 5 1396015866049972
bpftrace 45309 2 1396015866053260
bpftrace 45300 5 1396015866054918
bpftrace 45309 2 1396015866053140
bpftrace 45309 2 1396015866052842
swapper/5 0 5 1396015866057178
swapper/2 0 2 1396015866056540
swapper/2 0 2 1396015866056361
bpftrace 45300 5 1396015866054695
bpftrace 45300 5 1396015866054475
swapper/2 0 2 1396015866056657
swapper/5 0 5 1396015866057060
swapper/5 0 5 1396015866056882
bpftrace 45309 2 1396015866064487
bpftrace 45309 2 1396015866064183
swapper/2 0 2 1396015866068507
swapper/2 0 2 1396015866068329
bpftrace 45309 2 1396015866064608
bpftrace 45300 5 1396015866064976
bpftrace 45300 5 1396015866064750
swapper/5 0 5 1396015866069051
swapper/5 0 5 1396015866068873
swapper/2 0 2 1396015866068627
bpftrace 45294 7 1396015866065206
bpftrace 45294 7 1396015866064765
swapper/7 0 7 1396015866069502
bpftrace 45300 5 1396015866065197
swapper/7 0 7 1396015866069244
swapper/5 0 5 1396015866069166
bpftrace 45309 2 1396015866079834
swapper/2 0 2 1396015866081701
bpftrace 45294 7 1396015866065488
bpftrace 45309 2 1396015866080128
swapper/7 0 7 1396015866069676
swapper/2 0 2 1396015866081957
bpftrace 45300 5 1396015866084218
bpftrace 45309 2 1396015866080248
swapper/5 0 5 1396015866086093
bpftrace 45300 5 1396015866084030
swapper/2 0 2 1396015866082072
swapper/5 0 5 1396015866085914
bpftrace 45300 5 1396015866084442
swapper/5 0 5 1396015866086286
bpftrace 45300 5 1396015866090836
bpftrace 45309 2 1396015866089378
bpftrace 45309 2 1396015866089090
swapper/2 0 2 1396015866092396
swapper/5 0 5 1396015866092959
swapper/2 0 2 1396015866092217
bpftrace 45300 5 1396015866090613
bpftrace 45300 5 1396015866090431
swapper/5 0 5 1396015866092843
bpftrace 45309 2 1396015866089499
swapper/5 0 5 1396015866092664
swapper/2 0 2 1396015866092513
bpftrace 45309 2 1396015866099285
swapper/2 0 2 1396015866101083
bpftrace 45309 2 1396015866099674
bpftrace 45309 2 1396015866099554
swapper/2 0 2 1396015866101458
swapper/2 0 2 1396015866101341
bpftrace 45300 5 1396015866103943
bpftrace 45300 5 1396015866103720
bpftrace 45300 5 1396015866103539
swapper/5 0 5 1396015866105650
swapper/5 0 5 1396015866105872
swapper/5 0 5 1396015866105473
bpftrace 45309 2 1396015866110123
bpftrace 45300 5 1396015866110676
bpftrace 45309 2 1396015866109984
bpftrace 45309 2 1396015866109686
swapper/5 0 5 1396015866113322
swapper/2 0 2 1396015866112707
swapper/2 0 2 1396015866112528
bpftrace 45300 5 1396015866110454
bpftrace 45300 5 1396015866110272
swapper/2 0 2 1396015866112823
swapper/5 0 5 1396015866113205
swapper/5 0 5 1396015866113028
bpftrace 45300 5 1396015866121004
bpftrace 45309 2 1396015866120713
swapper/5 0 5 1396015866124055
swapper/2 0 2 1396015866124285
bpftrace 45309 2 1396015866120832
bpftrace 45300 5 1396015866121191
bpftrace 45309 2 1396015866120413
swapper/5 0 5 1396015866124231
swapper/2 0 2 1396015866124106
swapper/2 0 2 1396015866124402
bpftrace 45294 7 1396015866121360
bpftrace 45294 7 1396015866120962
swapper/7 0 7 1396015866125167
bpftrace 45300 5 1396015866121415
swapper/7 0 7 1396015866124905
swapper/5 0 5 1396015866124349
bpftrace 45309 2 1396015866133937
swapper/2 0 2 1396015866135804
bpftrace 45294 7 1396015866121640
bpftrace 45309 2 1396015866134235
swapper/7 0 7 1396015866125373
swapper/2 0 2 1396015866136066
bpftrace 45300 5 1396015866138330
bpftrace 45309 2 1396015866134355
swapper/5 0 5 1396015866140215
bpftrace 45300 5 1396015866138146
swapper/2 0 2 1396015866136181
swapper/5 0 5 1396015866140036
bpftrace 45300 5 1396015866138553
swapper/5 0 5 1396015866140424
bpftrace 45300 5 1396015866145183
bpftrace 45309 2 1396015866143631
bpftrace 45309 2 1396015866143335
swapper/2 0 2 1396015866146767
swapper/5 0 5 1396015866147358
swapper/2 0 2 1396015866146589
bpftrace 45300 5 1396015866144959
bpftrace 45300 5 1396015866144776
swapper/5 0 5 1396015866147239
bpftrace 45309 2 1396015866143750
swapper/5 0 5 1396015866147062
swapper/2 0 2 1396015866146882
bpftrace 45309 2 1396015866153691
swapper/2 0 2 1396015866155531
bpftrace 45309 2 1396015866154080
bpftrace 45309 2 1396015866153960
swapper/2 0 2 1396015866155907
swapper/2 0 2 1396015866155791
bpftrace 45300 5 1396015866158360
bpftrace 45300 5 1396015866158136
swapper/5 0 5 1396015866160033
swapper/5 0 5 1396015866160256
bpftrace 45300 5 1396015866157951
swapper/5 0 5 1396015866159835
bpftrace 45309 2 1396015866163695
bpftrace 45300 5 1396015866165489
swapper/5 0 5 1396015866167779
bpftrace 45309 2 1396015866163575
bpftrace 45309 2 1396015866163310
swapper/2 0 2 1396015866167166
swapper/2 0 2 1396015866166988
swapper/2 0 2 1396015866167285
bpftrace 45300 5 1396015866165269
bpftrace 45300 5 1396015866165073
swapper/5 0 5 1396015866167662
swapper/5 0 5 1396015866167486
bpftrace 45309 2 1396015866174704
swapper/2 0 2 1396015866177348
bpftrace 45309 2 1396015866175001
bpftrace 45294 7 1396015866174083
swapper/2 0 2 1396015866177609
bpftrace 45294 7 1396015866174749
swapper/7 0 7 1396015866177728
bpftrace 45294 7 1396015866174486
swapper/7 0 7 1396015866178283
swapper/7 0 7 1396015866178098
bpftrace 45309 2 1396015866175119
swapper/2 0 2 1396015866177725
bpftrace 45309 2 1396015866185240
bpftrace 45300 5 1396015866183679
swapper/2 0 2 1396015866187893
bpftrace 45300 5 1396015866183868
swapper/5 0 5 1396015866187123
swapper/5 0 5 1396015866187300
bpftrace 45309 2 1396015866184824
bpftrace 45309 2 1396015866185121
bpftrace 45300 5 1396015866184095
swapper/2 0 2 1396015866187601
swapper/2 0 2 1396015866187778
swapper/5 0 5 1396015866187418
bpftrace 45300 5 1396015866195340
bpftrace 45309 2 1396015866195727
bpftrace 45300 5 1396015866194956
bpftrace 45300 5 1396015866195141
swapper/5 0 5 1396015866197626
swapper/2 0 2 1396015866198443
swapper/5 0 5 1396015866197804
bpftrace 45309 2 1396015866195312
bpftrace 45309 2 1396015866195609
swapper/2 0 2 1396015866198129
swapper/2 0 2 1396015866198324
swapper/5 0 5 1396015866197923
bpftrace 45300 5 1396015866205173
bpftrace 45309 2 1396015866205874
bpftrace 45300 5 1396015866204787
swapper/2 0 2 1396015866208451
bpftrace 45300 5 1396015866204970
swapper/5 0 5 1396015866207635
swapper/5 0 5 1396015866207811
swapper/5 0 5 1396015866207927
bpftrace 45309 2 1396015866205458
bpftrace 45309 2 1396015866205754
swapper/2 0 2 1396015866208156
swapper/2 0 2 1396015866208334
bpftrace 45300 5 1396015866215283
bpftrace 45294 7 1396015866215177
swapper/5 0 5 1396015866219116
bpftrace 45294 7 1396015866215416
swapper/7 0 7 1396015866219645
bpftrace 45294 7 1396015866214810
swapper/7 0 7 1396015866219812
bpftrace 45300 5 1396015866215466
swapper/7 0 7 1396015866219384
swapper/5 0 5 1396015866219295
bpftrace 45300 5 1396015866215666
bpftrace 45309 2 1396015866215699
bpftrace 45309 2 1396015866215970
swapper/2 0 2 1396015866219720
swapper/5 0 5 1396015866219410
swapper/2 0 2 1396015866219898
bpftrace 45309 2 1396015866216089
swapper/2 0 2 1396015866220015
bpftrace 45309 2 1396015866231065
bpftrace 45300 5 1396015866229772
swapper/2 0 2 1396015866233712
bpftrace 45300 5 1396015866229956
swapper/5 0 5 1396015866232913
swapper/5 0 5 1396015866233092
bpftrace 45309 2 1396015866230652
bpftrace 45300 5 1396015866230202
bpftrace 45309 2 1396015866230948
swapper/2 0 2 1396015866233415
swapper/2 0 2 1396015866233594
swapper/5 0 5 1396015866233207
bpftrace 45300 5 1396015866240883
bpftrace 45309 2 1396015866241564
swapper/2 0 2 1396015866244190
bpftrace 45300 5 1396015866240475
bpftrace 45300 5 1396015866240658
swapper/5 0 5 1396015866243368
swapper/5 0 5 1396015866243547
swapper/5 0 5 1396015866243666
bpftrace 45309 2 1396015866241152
bpftrace 45309 2 1396015866241444
swapper/2 0 2 1396015866243877
swapper/2 0 2 1396015866244072
bpftrace 45300 5 1396015866250395
bpftrace 45300 5 1396015866250581
swapper/5 0 5 1396015866253293
swapper/5 0 5 1396015866253474
bpftrace 45294 7 1396015866250156
bpftrace 45309 2 1396015866250745
bpftrace 45294 7 1396015866249902
swapper/7 0 7 1396015866254041
swapper/2 0 2 1396015866253800
swapper/7 0 7 1396015866253855
bpftrace 45294 7 1396015866249569
bpftrace 45300 5 1396015866250803
bpftrace 45309 2 1396015866251052
swapper/7 0 7 1396015866253608
swapper/5 0 5 1396015866253601
swapper/2 0 2 1396015866253976
bpftrace 45309 2 1396015866251174
bpftrace 45300 5 1396015866264206
swapper/2 0 2 1396015866254094
swapper/5 0 5 1396015866266108
bpftrace 45300 5 1396015866264022
swapper/5 0 5 1396015866265928
bpftrace 45300 5 1396015866264440
swapper/5 0 5 1396015866266268
bpftrace 45300 5 1396015866270869
bpftrace 45309 2 1396015866269835
swapper/5 0 5 1396015866273103
bpftrace 45309 2 1396015866269540
swapper/2 0 2 1396015866272502
swapper/2 0 2 1396015866272323
bpftrace 45300 5 1396015866270663
bpftrace 45309 2 1396015866269956
bpftrace 45300 5 1396015866270477
swapper/5 0 5 1396015866272988
swapper/5 0 5 1396015866272812
swapper/2 0 2 1396015866272619
bpftrace 45309 2 1396015866279797
swapper/2 0 2 1396015866281680
bpftrace 45309 2 1396015866280212
bpftrace 45309 2 1396015866280092
swapper/2 0 2 1396015866281917
swapper/2 0 2 1396015866282031
bpftrace 45300 5 1396015866285258
bpftrace 45309 2 1396015866286726
swapper/2 0 2 1396015866289360
bpftrace 45300 5 1396015866284827
bpftrace 45300 5 1396015866285010
swapper/5 0 5 1396015866288588
swapper/5 0 5 1396015866288766
swapper/5 0 5 1396015866288886
bpftrace 45309 2 1396015866286309
bpftrace 45309 2 1396015866286606
swapper/2 0 2 1396015866289066
swapper/2 0 2 1396015866289242
bpftrace 45300 5 1396015866295828
bpftrace 45300 5 1396015866296011
bpftrace 45294 7 1396015866295671
swapper/5 0 5 1396015866298831
swapper/5 0 5 1396015866299010
swapper/7 0 7 1396015866299618
bpftrace 45309 2 1396015866296247
bpftrace 45294 7 1396015866295412
swapper/2 0 2 1396015866299330
swapper/7 0 7 1396015866299429
bpftrace 45300 5 1396015866296211
bpftrace 45294 7 1396015866295040
bpftrace 45309 2 1396015866296545
swapper/7 0 7 1396015866299136
swapper/2 0 2 1396015866299506
swapper/5 0 5 1396015866299126
bpftrace 45309 2 1396015866296684
swapper/2 0 2 1396015866299621
bpftrace 45309 2 1396015866310646
bpftrace 45300 5 1396015866309850
bpftrace 45300 5 1396015866310033
swapper/5 0 5 1396015866312566
swapper/2 0 2 1396015866313344
swapper/5 0 5 1396015866312743
bpftrace 45309 2 1396015866310228
bpftrace 45309 2 1396015866310525
swapper/2 0 2 1396015866313055
bpftrace 45300 5 1396015866310256
swapper/2 0 2 1396015866313232
swapper/5 0 5 1396015866312859
bpftrace 45300 5 1396015866319759
bpftrace 45300 5 1396015866319979
swapper/5 0 5 1396015866321883
bpftrace 45300 5 1396015866319576
bpftrace 45309 2 1396015866322707
swapper/5 0 5 1396015866321446
swapper/5 0 5 1396015866321623
bpftrace 45309 2 1396015866322318
swapper/2 0 2 1396015866325215
bpftrace 45309 2 1396015866322588
swapper/2 0 2 1396015866324834
swapper/2 0 2 1396015866325100
bpftrace 45300 5 1396015866330488
bpftrace 45300 5 1396015866330676
swapper/5 0 5 1396015866334275
swapper/5 0 5 1396015866334457
bpftrace 45300 5 1396015866330897
bpftrace 45309 2 1396015866330855
bpftrace 45309 2 1396015866331126
swapper/2 0 2 1396015866334788
swapper/2 0 2 1396015866334967
swapper/5 0 5 1396015866334575
bpftrace 45294 7 1396015866330695
bpftrace 45294 7 1396015866331142
bpftrace 45309 2 1396015866331246
swapper/7 0 7 1396015866335075
swapper/7 0 7 1396015866335341
swapper/2 0 2 1396015866335086
bpftrace 45294 7 1396015866331411
swapper/7 0 7 1396015866335530
bpftrace 45300 5 1396015866345736
bpftrace 45300 5 1396015866345919
swapper/5 0 5 1396015866348421
swapper/5 0 5 1396015866348599
bpftrace 45300 5 1396015866346119
bpftrace 45309 2 1396015866346020
bpftrace 45309 2 1396015866346315
swapper/2 0 2 1396015866348906
swapper/2 0 2 1396015866349078
swapper/5 0 5 1396015866348716
bpftrace 45309 2 1396015866346433
swapper/2 0 2 1396015866349196
bpftrace 45309 2 1396015866356394
bpftrace 45300 5 1396015866355646
bpftrace 45300 5 1396015866355832
swapper/5 0 5 1396015866358319
swapper/2 0 2 1396015866359080
swapper/5 0 5 1396015866358499
bpftrace 45309 2 1396015866356004
bpftrace 45309 2 1396015866356274
swapper/2 0 2 1396015866358789
bpftrace 45300 5 1396015866356059
swapper/2 0 2 1396015866358966
swapper/5 0 5 1396015866358613
bpftrace 45300 5 1396015866366182
swapper/5 0 5 1396015866367979
bpftrace 45300 5 1396015866366377
bpftrace 45300 5 1396015866366001
swapper/5 0 5 1396015866368143
swapper/5 0 5 1396015866367802
bpftrace 45309 2 1396015866370611
bpftrace 45309 2 1396015866370196
bpftrace 45309 2 1396015866370491
swapper/2 0 2 1396015866372365
swapper/2 0 2 1396015866372072
swapper/2 0 2 1396015866372248
bpftrace 45300 5 1396015866376404
bpftrace 45300 5 1396015866376587
swapper/5 0 5 1396015866381013
swapper/5 0 5 1396015866381190
bpftrace 45300 5 1396015866376788
bpftrace 45309 2 1396015866376695
bpftrace 45309 2 1396015866377003
swapper/2 0 2 1396015866381485
swapper/2 0 2 1396015866381662
swapper/5 0 5 1396015866381306
bpftrace 45294 7 1396015866377454
bpftrace 45294 7 1396015866377833
swapper/7 0 7 1396015866381753
bpftrace 45309 2 1396015866377121
swapper/7 0 7 1396015866382023
swapper/2 0 2 1396015866381797
bpftrace 45300 5 1396015866392005
bpftrace 45294 7 1396015866378096
swapper/7 0 7 1396015866382215
bpftrace 45300 5 1396015866391823
bpftrace 45300 5 1396015866392225
